EpLenMean,EpRewMean,EpThisIter,EpTrueRewMean,EpisodesSoFar,TimeElapsed,TimestepsSoFar,entloss,entropy,ev_tdlam_before,meankl,optimgain,surrgain
28.22222222222222,26.624044,36,30.61339529933402,36,4.5553083419799805,1016,0.0,4.242309,0.36716002225875854,0.008347147,0.04107897,0.04107897
36.175,24.432695,20,46.93080213603032,56,8.43009614944458,2031,0.0,4.205238,0.35085123777389526,0.0075976066,0.045496978,0.045496978
52.575,31.44984,12,79.03823049933206,68,12.902655124664307,2951,0.0,4.1924148,0.48568856716156006,0.0066462867,0.045265496,0.045265496
73.2,41.71044,9,119.08767152245623,77,17.638416051864624,3986,0.0,4.1973553,0.8691558092832565,0.0070758583,0.04800511,0.04800511
89.225,50.718296,8,151.21474453443614,85,21.3516685962677,5069,0.0,4.156034,0.9052344560623169,0.007123328,0.06563254,0.06563254
103.2,57.38435,4,171.0624888403151,89,24.947754383087158,5871,0.0,4.125032,0.9156191870570183,0.0073315063,0.04561136,0.04561136
124.0,67.96856,5,204.12392799063997,94,28.33628273010254,6897,0.0,4.126524,0.957125898450613,0.0065695476,0.043036066,0.043036066
144.725,78.83018,5,233.262425959645,99,31.760038375854492,7990,0.0,4.1013107,0.8231994211673737,0.0058328253,0.04351929,0.04351929
159.0,85.809204,2,248.56593834504082,101,35.21885299682617,8720,0.0,4.093957,0.6806146800518036,0.0063509117,0.05645582,0.05645582
169.75,90.13545,2,257.4392065278504,103,38.66433572769165,9378,0.0,4.065458,0.16321802139282227,0.0066420017,0.035108402,0.035108402
192.05,100.08005,1,277.22090396217595,104,42.283870458602905,10378,0.0,4.0868535,0.16366422176361084,0.006481969,0.039295714,0.039295714
229.3,116.09812,3,313.5367482784806,107,45.70899057388306,12091,0.0,4.0658274,0.3383105397224426,0.0057460326,0.041812442,0.041812442
253.5,126.5071,1,339.48119759275414,108,49.11802697181702,13091,0.0,4.0125504,-0.29715442657470703,0.0071765827,0.047900334,0.047900334
274.75,135.50668,1,359.1262756188431,109,52.51225924491882,14091,0.0,3.9988713,-0.00716400146484375,0.005188973,0.041681092,0.041681092
297.15,144.51326,1,379.3485560412875,110,55.92045879364014,15091,0.0,3.9562626,-0.0031630992889404297,0.0066883685,0.032469444,0.032469444
